key1,x1,y1,z1,hemisphere1,network1,network_id1,image1,mdsx1,mdsy1,color1,key2,x2,y2,z2,hemisphere2,network2,network_id2,image2,mdsx2,mdsy2,color2,corr
539,-20.78,46.84,29.97,L,Default,1,roi275.png,65.36,-22.552,#ff2700,65,47.18,7.29,30.06,R,Frontal-Parietal,3,roi503.png,27.371,46.194,#FFFB00,-0.449
539,-20.78,46.84,29.97,L,Default,1,roi275.png,65.36,-22.552,#ff2700,75,44.27,22.45,26.62,R,Frontal-Parietal,3,roi499.png,42.708,42.954,#FFFB00,-0.431
539,-20.78,46.84,29.97,L,Default,1,roi275.png,65.36,-22.552,#ff2700,81,41.15,32.63,28.4,R,Frontal-Parietal,3,roi494.png,52.629,39.641,#FFFB00,-0.383
539,-20.78,46.84,29.97,L,Default,1,roi275.png,65.36,-22.552,#ff2700,120,48.94,-45.93,-17,R,Cingulo-opercular,9,roi540.png,-21.537,48.704,#fbfbda,-0.391
539,-20.78,46.84,29.97,L,Default,1,roi275.png,65.36,-22.552,#ff2700,125,48.58,-40.18,36.04,R,Cingulo-opercular,9,roi402.png,-20.399,48.597,#fbfbda,-0.433
539,-20.78,46.84,29.97,L,Default,1,roi275.png,65.36,-22.552,#ff2700,129,54.37,-35.82,37.28,R,Cingulo-opercular,9,roi485.png,-16.043,54.306,#fbfbda,-0.514
539,-20.78,46.84,29.97,L,Default,1,roi275.png,65.36,-22.552,#ff2700,135,12.08,-33.66,42.61,R,Cingulo-opercular,9,roi360.png,-15.231,12.02,#fbfbda,-0.384
539,-20.78,46.84,29.97,L,Default,1,roi275.png,65.36,-22.552,#ff2700,168,45.87,15.7,26.53,R,Cingulo-opercular,9,roi500.png,36.025,44.69,#fbfbda,-0.424
539,-20.78,46.84,29.97,L,Default,1,roi275.png,65.36,-22.552,#ff2700,174,45.65,31.84,6.84,R,Cingulo-opercular,9,roi422.png,53.798,44.006,#fbfbda,-0.481
539,-20.78,46.84,29.97,L,Default,1,roi275.png,65.36,-22.552,#ff2700,190,18.46,-68.79,54.43,R,First-Dorsal-Attention,5,roi443.png,-51.11,19.192,#c46b8b,-0.405
539,-20.78,46.84,29.97,L,Default,1,roi275.png,65.36,-22.552,#ff2700,375,-44.67,4.76,15.56,L,First-Dorsal-Attention,5,roi188.png,24.194,-45.684,#c46b8b,-0.46
539,-20.78,46.84,29.97,L,Default,1,roi275.png,65.36,-22.552,#ff2700,377,-56.07,-35.48,39.87,L,First-Dorsal-Attention,5,roi082.png,-18.223,-56.097,#c46b8b,-0.469
539,-20.78,46.84,29.97,L,Default,1,roi275.png,65.36,-22.552,#ff2700,397,-42.61,35.7,9.12,L,Cingulo-opercular,9,roi112.png,55.611,-44.297,#fbfbda,-0.418
539,-20.78,46.84,29.97,L,Default,1,roi275.png,65.36,-22.552,#ff2700,426,-57.07,-30.86,22.86,L,Cingulo-opercular,9,roi171.png,-12.173,-57.309,#fbfbda,-0.38
539,-20.78,46.84,29.97,L,Default,1,roi275.png,65.36,-22.552,#ff2700,440,-51.74,-44.77,31.65,L,Cingulo-opercular,9,roi094.png,-26.677,-51.637,#fbfbda,-0.407
539,-20.78,46.84,29.97,L,Default,1,roi275.png,65.36,-22.552,#ff2700,441,-50.52,-47.68,-18.73,L,Cingulo-opercular,9,roi234.png,-25.197,-50.71,#fbfbda,-0.417
539,-20.78,46.84,29.97,L,Default,1,roi275.png,65.36,-22.552,#ff2700,442,-51.87,-49.31,36.72,L,Cingulo-opercular,9,roi093.png,-31.639,-51.64,#fbfbda,-0.412
539,-20.78,46.84,29.97,L,Default,1,roi275.png,65.36,-22.552,#ff2700,448,-49.06,-60.78,-3.92,L,Cingulo-opercular,9,roi162.png,-39.495,-48.882,#fbfbda,-0.472
539,-20.78,46.84,29.97,L,Default,1,roi275.png,65.36,-22.552,#ff2700,515,-8.1,40.5,47,L,Ventral-Attention-Language,7,roi271.png,57.837,-9.627,#007d7d,0.597
539,-20.78,46.84,29.97,L,Default,1,roi275.png,65.36,-22.552,#ff2700,517,-6.85,28.7,55.47,L,Ventral-Attention-Language,7,roi025.png,45.378,-8.08,#007d7d,0.536
539,-20.78,46.84,29.97,L,Default,1,roi275.png,65.36,-22.552,#ff2700,520,-42.43,18.62,38.52,L,Ventral-Attention-Language,7,roi297.png,36.063,-43.565,#007d7d,0.529
539,-20.78,46.84,29.97,L,Default,1,roi275.png,65.36,-22.552,#ff2700,535,-7.87,52.47,13.53,L,Default,1,roi285.png,72.656,-9.873,#ff2700,0.557
539,-20.78,46.84,29.97,L,Default,1,roi275.png,65.36,-22.552,#ff2700,536,-5.48,52.33,-0.02,L,Default,1,roi194.png,73.737,-7.576,#ff2700,0.555
539,-20.78,46.84,29.97,L,Default,1,roi275.png,65.36,-22.552,#ff2700,538,-7.09,47.69,24.43,L,Default,1,roi286.png,66.969,-8.921,#ff2700,0.605
540,-5.78,41.72,8.6,L,Default,1,roi282.png,62.418,-7.601,#ff2700,3,6.22,-49.39,29.34,R,Default,1,roi311.png,-29.874,6.387,#ff2700,0.533
540,-5.78,41.72,8.6,L,Default,1,roi282.png,62.418,-7.601,#ff2700,20,4.95,48.63,25.93,R,Default,1,roi599.png,68.026,3.108,#ff2700,0.575
540,-5.78,41.72,8.6,L,Default,1,roi282.png,62.418,-7.601,#ff2700,23,7.65,53.42,12.51,R,Default,1,roi593.png,74.013,5.617,#ff2700,0.58
540,-5.78,41.72,8.6,L,Default,1,roi282.png,62.418,-7.601,#ff2700,52,34.62,-43.64,40.1,R,Frontal-Parietal,3,roi387.png,-24.486,34.739,#FFFB00,-0.423
540,-5.78,41.72,8.6,L,Default,1,roi282.png,62.418,-7.601,#ff2700,56,51.66,-31.94,47.62,R,Frontal-Parietal,3,roi392.png,-13.128,51.591,#FFFB00,-0.421
540,-5.78,41.72,8.6,L,Default,1,roi282.png,62.418,-7.601,#ff2700,64,47.35,6.36,12.94,R,Frontal-Parietal,3,roi498.png,27.927,46.264,#FFFB00,-0.41
540,-5.78,41.72,8.6,L,Default,1,roi282.png,62.418,-7.601,#ff2700,65,47.18,7.29,30.06,R,Frontal-Parietal,3,roi503.png,27.371,46.194,#FFFB00,-0.397
540,-5.78,41.72,8.6,L,Default,1,roi282.png,62.418,-7.601,#ff2700,75,44.27,22.45,26.62,R,Frontal-Parietal,3,roi499.png,42.708,42.954,#FFFB00,-0.428
540,-5.78,41.72,8.6,L,Default,1,roi282.png,62.418,-7.601,#ff2700,81,41.15,32.63,28.4,R,Frontal-Parietal,3,roi494.png,52.629,39.641,#FFFB00,-0.414
540,-5.78,41.72,8.6,L,Default,1,roi282.png,62.418,-7.601,#ff2700,129,54.37,-35.82,37.28,R,Cingulo-opercular,9,roi485.png,-16.043,54.306,#fbfbda,-0.401
540,-5.78,41.72,8.6,L,Default,1,roi282.png,62.418,-7.601,#ff2700,174,45.65,31.84,6.84,R,Cingulo-opercular,9,roi422.png,53.798,44.006,#fbfbda,-0.393
540,-5.78,41.72,8.6,L,Default,1,roi282.png,62.418,-7.601,#ff2700,190,18.46,-68.79,54.43,R,First-Dorsal-Attention,5,roi443.png,-51.11,19.192,#c46b8b,-0.385
540,-5.78,41.72,8.6,L,Default,1,roi282.png,62.418,-7.601,#ff2700,374,-34.38,29.48,27.34,L,First-Dorsal-Attention,5,roi293.png,48.013,-35.815,#c46b8b,-0.395
540,-5.78,41.72,8.6,L,Default,1,roi282.png,62.418,-7.601,#ff2700,375,-44.67,4.76,15.56,L,First-Dorsal-Attention,5,roi188.png,24.194,-45.684,#c46b8b,-0.424
540,-5.78,41.72,8.6,L,Default,1,roi282.png,62.418,-7.601,#ff2700,377,-56.07,-35.48,39.87,L,First-Dorsal-Attention,5,roi082.png,-18.223,-56.097,#c46b8b,-0.407
540,-5.78,41.72,8.6,L,Default,1,roi282.png,62.418,-7.601,#ff2700,453,-11.95,42.92,7.33,L,Salience,8,roi281.png,63.595,-13.802,#822082,0.561
540,-5.78,41.72,8.6,L,Default,1,roi282.png,62.418,-7.601,#ff2700,500,-38.42,-43.72,38.02,L,Frontal-Parietal,3,roi075.png,-25.904,-38.297,#FFFB00,-0.403
540,-5.78,41.72,8.6,L,Default,1,roi282.png,62.418,-7.601,#ff2700,535,-7.87,52.47,13.53,L,Default,1,roi285.png,72.656,-9.873,#ff2700,0.574
540,-5.78,41.72,8.6,L,Default,1,roi282.png,62.418,-7.601,#ff2700,536,-5.48,52.33,-0.02,L,Default,1,roi194.png,73.737,-7.576,#ff2700,0.549
540,-5.78,41.72,8.6,L,Default,1,roi282.png,62.418,-7.601,#ff2700,538,-7.09,47.69,24.43,L,Default,1,roi286.png,66.969,-8.921,#ff2700,0.562
540,-5.78,41.72,8.6,L,Default,1,roi282.png,62.418,-7.601,#ff2700,539,-20.78,46.84,29.97,L,Default,1,roi275.png,65.36,-22.552,#ff2700,0.541
541,-10.16,35.21,-2.28,L,Default,1,roi277.png,56.782,-11.924,#ff2700,516,-45.63,30.47,-4.41,L,Ventral-Attention-Language,7,roi119.png,51.508,-47.304,#007d7d,-0.382
542,-5.45,32.79,-13.41,L,Default,1,roi195.png,55.431,-7.243,#ff2700,3,6.22,-49.39,29.34,R,Default,1,roi311.png,-29.874,6.387,#ff2700,0.55
542,-5.45,32.79,-13.41,L,Default,1,roi195.png,55.431,-7.243,#ff2700,20,4.95,48.63,25.93,R,Default,1,roi599.png,68.026,3.108,#ff2700,0.581
542,-5.45,32.79,-13.41,L,Default,1,roi195.png,55.431,-7.243,#ff2700,22,6.7,52.98,-5.59,R,Default,1,roi509.png,75.118,4.55,#ff2700,0.612
542,-5.45,32.79,-13.41,L,Default,1,roi195.png,55.431,-7.243,#ff2700,52,34.62,-43.64,40.1,R,Frontal-Parietal,3,roi387.png,-24.486,34.739,#FFFB00,-0.431
542,-5.45,32.79,-13.41,L,Default,1,roi195.png,55.431,-7.243,#ff2700,53,44.34,-42.91,49.57,R,Frontal-Parietal,3,roi393.png,-24.375,44.508,#FFFB00,-0.389
542,-5.45,32.79,-13.41,L,Default,1,roi195.png,55.431,-7.243,#ff2700,64,47.35,6.36,12.94,R,Frontal-Parietal,3,roi498.png,27.927,46.264,#FFFB00,-0.411
542,-5.45,32.79,-13.41,L,Default,1,roi195.png,55.431,-7.243,#ff2700,81,41.15,32.63,28.4,R,Frontal-Parietal,3,roi494.png,52.629,39.641,#FFFB00,-0.436
542,-5.45,32.79,-13.41,L,Default,1,roi195.png,55.431,-7.243,#ff2700,118,53.57,-49.24,37.88,R,Cingulo-opercular,9,roi398.png,-29.478,53.783,#fbfbda,-0.397
542,-5.45,32.79,-13.41,L,Default,1,roi195.png,55.431,-7.243,#ff2700,129,54.37,-35.82,37.28,R,Cingulo-opercular,9,roi485.png,-16.043,54.306,#fbfbda,-0.432
542,-5.45,32.79,-13.41,L,Default,1,roi195.png,55.431,-7.243,#ff2700,174,45.65,31.84,6.84,R,Cingulo-opercular,9,roi422.png,53.798,44.006,#fbfbda,-0.393
542,-5.45,32.79,-13.41,L,Default,1,roi195.png,55.431,-7.243,#ff2700,177,25.71,49.03,-2.25,R,Cingulo-opercular,9,roi508.png,71.291,23.658,#fbfbda,-0.403
542,-5.45,32.79,-13.41,L,Default,1,roi195.png,55.431,-7.243,#ff2700,374,-34.38,29.48,27.34,L,First-Dorsal-Attention,5,roi293.png,48.013,-35.815,#c46b8b,-0.42
542,-5.45,32.79,-13.41,L,Default,1,roi195.png,55.431,-7.243,#ff2700,375,-44.67,4.76,15.56,L,First-Dorsal-Attention,5,roi188.png,24.194,-45.684,#c46b8b,-0.405
542,-5.45,32.79,-13.41,L,Default,1,roi195.png,55.431,-7.243,#ff2700,377,-56.07,-35.48,39.87,L,First-Dorsal-Attention,5,roi082.png,-18.223,-56.097,#c46b8b,-0.391
542,-5.45,32.79,-13.41,L,Default,1,roi195.png,55.431,-7.243,#ff2700,392,-30.04,-48.97,37.45,L,Parietal-Episodic-Retrieval,12,roi150.png,-30.91,-29.817,#CC0066,-0.419
542,-5.45,32.79,-13.41,L,Default,1,roi195.png,55.431,-7.243,#ff2700,442,-51.87,-49.31,36.72,L,Cingulo-opercular,9,roi093.png,-31.639,-51.64,#fbfbda,-0.424
542,-5.45,32.79,-13.41,L,Default,1,roi195.png,55.431,-7.243,#ff2700,536,-5.48,52.33,-0.02,L,Default,1,roi194.png,73.737,-7.576,#ff2700,0.56
542,-5.45,32.79,-13.41,L,Default,1,roi195.png,55.431,-7.243,#ff2700,538,-7.09,47.69,24.43,L,Default,1,roi286.png,66.969,-8.921,#ff2700,0.529
543,-16.28,32.34,43.26,L,Default,1,roi272.png,49.863,-17.666,#ff2700,3,6.22,-49.39,29.34,R,Default,1,roi311.png,-29.874,6.387,#ff2700,0.608
543,-16.28,32.34,43.26,L,Default,1,roi272.png,49.863,-17.666,#ff2700,20,4.95,48.63,25.93,R,Default,1,roi599.png,68.026,3.108,#ff2700,0.583
543,-16.28,32.34,43.26,L,Default,1,roi272.png,49.863,-17.666,#ff2700,22,6.7,52.98,-5.59,R,Default,1,roi509.png,75.118,4.55,#ff2700,0.573
543,-16.28,32.34,43.26,L,Default,1,roi272.png,49.863,-17.666,#ff2700,23,7.65,53.42,12.51,R,Default,1,roi593.png,74.013,5.617,#ff2700,0.543
543,-16.28,32.34,43.26,L,Default,1,roi272.png,49.863,-17.666,#ff2700,52,34.62,-43.64,40.1,R,Frontal-Parietal,3,roi387.png,-24.486,34.739,#FFFB00,-0.461
543,-16.28,32.34,43.26,L,Default,1,roi272.png,49.863,-17.666,#ff2700,56,51.66,-31.94,47.62,R,Frontal-Parietal,3,roi392.png,-13.128,51.591,#FFFB00,-0.413
543,-16.28,32.34,43.26,L,Default,1,roi272.png,49.863,-17.666,#ff2700,64,47.35,6.36,12.94,R,Frontal-Parietal,3,roi498.png,27.927,46.264,#FFFB00,-0.494
543,-16.28,32.34,43.26,L,Default,1,roi272.png,49.863,-17.666,#ff2700,65,47.18,7.29,30.06,R,Frontal-Parietal,3,roi503.png,27.371,46.194,#FFFB00,-0.436
543,-16.28,32.34,43.26,L,Default,1,roi272.png,49.863,-17.666,#ff2700,75,44.27,22.45,26.62,R,Frontal-Parietal,3,roi499.png,42.708,42.954,#FFFB00,-0.443
543,-16.28,32.34,43.26,L,Default,1,roi272.png,49.863,-17.666,#ff2700,81,41.15,32.63,28.4,R,Frontal-Parietal,3,roi494.png,52.629,39.641,#FFFB00,-0.401
543,-16.28,32.34,43.26,L,Default,1,roi272.png,49.863,-17.666,#ff2700,118,53.57,-49.24,37.88,R,Cingulo-opercular,9,roi398.png,-29.478,53.783,#fbfbda,-0.416
543,-16.28,32.34,43.26,L,Default,1,roi272.png,49.863,-17.666,#ff2700,120,48.94,-45.93,-17,R,Cingulo-opercular,9,roi540.png,-21.537,48.704,#fbfbda,-0.412
543,-16.28,32.34,43.26,L,Default,1,roi272.png,49.863,-17.666,#ff2700,125,48.58,-40.18,36.04,R,Cingulo-opercular,9,roi402.png,-20.399,48.597,#fbfbda,-0.44
543,-16.28,32.34,43.26,L,Default,1,roi272.png,49.863,-17.666,#ff2700,129,54.37,-35.82,37.28,R,Cingulo-opercular,9,roi485.png,-16.043,54.306,#fbfbda,-0.518
543,-16.28,32.34,43.26,L,Default,1,roi272.png,49.863,-17.666,#ff2700,168,45.87,15.7,26.53,R,Cingulo-opercular,9,roi500.png,36.025,44.69,#fbfbda,-0.443
543,-16.28,32.34,43.26,L,Default,1,roi272.png,49.863,-17.666,#ff2700,174,45.65,31.84,6.84,R,Cingulo-opercular,9,roi422.png,53.798,44.006,#fbfbda,-0.506
543,-16.28,32.34,43.26,L,Default,1,roi272.png,49.863,-17.666,#ff2700,175,43.66,40.25,6.65,R,Cingulo-opercular,9,roi427.png,62.15,41.844,#fbfbda,-0.387
543,-16.28,32.34,43.26,L,Default,1,roi272.png,49.863,-17.666,#ff2700,177,25.71,49.03,-2.25,R,Cingulo-opercular,9,roi508.png,71.291,23.658,#fbfbda,-0.382
543,-16.28,32.34,43.26,L,Default,1,roi272.png,49.863,-17.666,#ff2700,375,-44.67,4.76,15.56,L,First-Dorsal-Attention,5,roi188.png,24.194,-45.684,#c46b8b,-0.45
543,-16.28,32.34,43.26,L,Default,1,roi272.png,49.863,-17.666,#ff2700,377,-56.07,-35.48,39.87,L,First-Dorsal-Attention,5,roi082.png,-18.223,-56.097,#c46b8b,-0.395
543,-16.28,32.34,43.26,L,Default,1,roi272.png,49.863,-17.666,#ff2700,397,-42.61,35.7,9.12,L,Cingulo-opercular,9,roi112.png,55.611,-44.297,#fbfbda,-0.452
543,-16.28,32.34,43.26,L,Default,1,roi272.png,49.863,-17.666,#ff2700,440,-51.74,-44.77,31.65,L,Cingulo-opercular,9,roi094.png,-26.677,-51.637,#fbfbda,-0.444
543,-16.28,32.34,43.26,L,Default,1,roi272.png,49.863,-17.666,#ff2700,442,-51.87,-49.31,36.72,L,Cingulo-opercular,9,roi093.png,-31.639,-51.64,#fbfbda,-0.393
543,-16.28,32.34,43.26,L,Default,1,roi272.png,49.863,-17.666,#ff2700,448,-49.06,-60.78,-3.92,L,Cingulo-opercular,9,roi162.png,-39.495,-48.882,#fbfbda,-0.412
543,-16.28,32.34,43.26,L,Default,1,roi272.png,49.863,-17.666,#ff2700,536,-5.48,52.33,-0.02,L,Default,1,roi194.png,73.737,-7.576,#ff2700,0.622
543,-16.28,32.34,43.26,L,Default,1,roi272.png,49.863,-17.666,#ff2700,538,-7.09,47.69,24.43,L,Default,1,roi286.png,66.969,-8.921,#ff2700,0.53
543,-16.28,32.34,43.26,L,Default,1,roi272.png,49.863,-17.666,#ff2700,539,-20.78,46.84,29.97,L,Default,1,roi275.png,65.36,-22.552,#ff2700,0.633
543,-16.28,32.34,43.26,L,Default,1,roi272.png,49.863,-17.666,#ff2700,540,-5.78,41.72,8.6,L,Default,1,roi282.png,62.418,-7.601,#ff2700,0.581
543,-16.28,32.34,43.26,L,Default,1,roi272.png,49.863,-17.666,#ff2700,542,-5.45,32.79,-13.41,L,Default,1,roi195.png,55.431,-7.243,#ff2700,0.557
544,-32.71,28.61,-11.21,L,Default,1,roi201.png,50.511,-34.397,#ff2700,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
544,-32.71,28.61,-11.21,L,Default,1,roi201.png,50.511,-34.397,#ff2700
545,-41.25,23.89,-9.57,L,Default,1,roi124.png,45.491,-42.828,#ff2700,41,31.77,-62.59,52.74,R,Frontal-Parietal,3,roi460.png,-44.512,32.362,#FFFB00,-0.386
545,-41.25,23.89,-9.57,L,Default,1,roi124.png,45.491,-42.828,#ff2700,66,29.08,7.6,51.1,R,Frontal-Parietal,3,roi368.png,25.486,28.239,#FFFB00,-0.395
545,-41.25,23.89,-9.57,L,Default,1,roi124.png,45.491,-42.828,#ff2700,80,41.75,31.83,19.67,R,Frontal-Parietal,3,roi496.png,52.598,40.196,#FFFB00,-0.379
545,-41.25,23.89,-9.57,L,Default,1,roi124.png,45.491,-42.828,#ff2700,512,-27.97,-66.61,44.06,L,Frontal-Parietal,3,roi149.png,-49.008,-27.344,#FFFB00,-0.424
546,-36.82,18.35,-11.01,L,Default,1,roi120.png,40.189,-38.297,#ff2700,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
546,-36.82,18.35,-11.01,L,Default,1,roi120.png,40.189,-38.297,#ff2700
547,-21.49,16.91,45.14,L,Default,1,roi291.png,34.223,-22.549,#ff2700,3,6.22,-49.39,29.34,R,Default,1,roi311.png,-29.874,6.387,#ff2700,0.546
547,-21.49,16.91,45.14,L,Default,1,roi291.png,34.223,-22.549,#ff2700,20,4.95,48.63,25.93,R,Default,1,roi599.png,68.026,3.108,#ff2700,0.539
547,-21.49,16.91,45.14,L,Default,1,roi291.png,34.223,-22.549,#ff2700,22,6.7,52.98,-5.59,R,Default,1,roi509.png,75.118,4.55,#ff2700,0.561
547,-21.49,16.91,45.14,L,Default,1,roi291.png,34.223,-22.549,#ff2700,52,34.62,-43.64,40.1,R,Frontal-Parietal,3,roi387.png,-24.486,34.739,#FFFB00,-0.431
547,-21.49,16.91,45.14,L,Default,1,roi291.png,34.223,-22.549,#ff2700,56,51.66,-31.94,47.62,R,Frontal-Parietal,3,roi392.png,-13.128,51.591,#FFFB00,-0.387
547,-21.49,16.91,45.14,L,Default,1,roi291.png,34.223,-22.549,#ff2700,64,47.35,6.36,12.94,R,Frontal-Parietal,3,roi498.png,27.927,46.264,#FFFB00,-0.442
547,-21.49,16.91,45.14,L,Default,1,roi291.png,34.223,-22.549,#ff2700,75,44.27,22.45,26.62,R,Frontal-Parietal,3,roi499.png,42.708,42.954,#FFFB00,-0.382
547,-21.49,16.91,45.14,L,Default,1,roi291.png,34.223,-22.549,#ff2700,118,53.57,-49.24,37.88,R,Cingulo-opercular,9,roi398.png,-29.478,53.783,#fbfbda,-0.412
547,-21.49,16.91,45.14,L,Default,1,roi291.png,34.223,-22.549,#ff2700,120,48.94,-45.93,-17,R,Cingulo-opercular,9,roi540.png,-21.537,48.704,#fbfbda,-0.445
547,-21.49,16.91,45.14,L,Default,1,roi291.png,34.223,-22.549,#ff2700,121,58.09,-45.7,25.18,R,Cingulo-opercular,9,roi413.png,-24.761,58.141,#fbfbda,-0.408
547,-21.49,16.91,45.14,L,Default,1,roi291.png,34.223,-22.549,#ff2700,125,48.58,-40.18,36.04,R,Cingulo-opercular,9,roi402.png,-20.399,48.597,#fbfbda,-0.506
547,-21.49,16.91,45.14,L,Default,1,roi291.png,34.223,-22.549,#ff2700,127,3.3,-37.49,59.52,R,Cingulo-opercular,9,roi350.png,-20.689,3.437,#fbfbda,-0.411
547,-21.49,16.91,45.14,L,Default,1,roi291.png,34.223,-22.549,#ff2700,129,54.37,-35.82,37.28,R,Cingulo-opercular,9,roi485.png,-16.043,54.306,#fbfbda,-0.561
547,-21.49,16.91,45.14,L,Default,1,roi291.png,34.223,-22.549,#ff2700,135,12.08,-33.66,42.61,R,Cingulo-opercular,9,roi360.png,-15.231,12.02,#fbfbda,-0.439
547,-21.49,16.91,45.14,L,Default,1,roi291.png,34.223,-22.549,#ff2700,145,37.93,-14.32,-4.54,R,Cingulo-opercular,9,roi419.png,8.643,37.143,#fbfbda,-0.439
547,-21.49,16.91,45.14,L,Default,1,roi291.png,34.223,-22.549,#ff2700,151,35.88,-2,-10.56,R,Cingulo-opercular,9,roi420.png,21.392,34.802,#fbfbda,-0.398
547,-21.49,16.91,45.14,L,Default,1,roi291.png,34.223,-22.549,#ff2700,168,45.87,15.7,26.53,R,Cingulo-opercular,9,roi500.png,36.025,44.69,#fbfbda,-0.418
547,-21.49,16.91,45.14,L,Default,1,roi291.png,34.223,-22.549,#ff2700,170,39.23,16.12,9.95,R,Cingulo-opercular,9,roi424.png,37.738,37.927,#fbfbda,-0.435
547,-21.49,16.91,45.14,L,Default,1,roi291.png,34.223,-22.549,#ff2700,174,45.65,31.84,6.84,R,Cingulo-opercular,9,roi422.png,53.798,44.006,#fbfbda,-0.471
547,-21.49,16.91,45.14,L,Default,1,roi291.png,34.223,-22.549,#ff2700,175,43.66,40.25,6.65,R,Cingulo-opercular,9,roi427.png,62.15,41.844,#fbfbda,-0.481
547,-21.49,16.91,45.14,L,Default,1,roi291.png,34.223,-22.549,#ff2700,177,25.71,49.03,-2.25,R,Cingulo-opercular,9,roi508.png,71.291,23.658,#fbfbda,-0.423
547,-21.49,16.91,45.14,L,Default,1,roi291.png,34.223,-22.549,#ff2700,192,55.95,-29.27,37.66,R,First-Dorsal-Attention,5,roi486.png,-9.519,55.756,#c46b8b,-0.384
547,-21.49,16.91,45.14,L,Default,1,roi291.png,34.223,-22.549,#ff2700,375,-44.67,4.76,15.56,L,First-Dorsal-Attention,5,roi188.png,24.194,-45.684,#c46b8b,-0.422
547,-21.49,16.91,45.14,L,Default,1,roi291.png,34.223,-22.549,#ff2700,377,-56.07,-35.48,39.87,L,First-Dorsal-Attention,5,roi082.png,-18.223,-56.097,#c46b8b,-0.426
547,-21.49,16.91,45.14,L,Default,1,roi291.png,34.223,-22.549,#ff2700,395,-25.41,39.8,-9.43,L,Cingulo-opercular,9,roi205.png,61.655,-27.313,#fbfbda,-0.398
547,-21.49,16.91,45.14,L,Default,1,roi291.png,34.223,-22.549,#ff2700,397,-42.61,35.7,9.12,L,Cingulo-opercular,9,roi112.png,55.611,-44.297,#fbfbda,-0.438
547,-21.49,16.91,45.14,L,Default,1,roi291.png,34.223,-22.549,#ff2700,400,-37.3,18.51,7.58,L,Cingulo-opercular,9,roi114.png,38.733,-38.65,#fbfbda,-0.386
547,-21.49,16.91,45.14,L,Default,1,roi291.png,34.223,-22.549,#ff2700,409,-36.84,-0.12,8.53,L,Cingulo-opercular,9,roi116.png,20.104,-37.806,#fbfbda,-0.414
547,-21.49,16.91,45.14,L,Default,1,roi291.png,34.223,-22.549,#ff2700,426,-57.07,-30.86,22.86,L,Cingulo-opercular,9,roi171.png,-12.173,-57.309,#fbfbda,-0.442
547,-21.49,16.91,45.14,L,Default,1,roi291.png,34.223,-22.549,#ff2700,428,-11.56,-32.76,47.55,L,Cingulo-opercular,9,roi044.png,-15.252,-11.599,#fbfbda,-0.391
547,-21.49,16.91,45.14,L,Default,1,roi291.png,34.223,-22.549,#ff2700,440,-51.74,-44.77,31.65,L,Cingulo-opercular,9,roi094.png,-26.677,-51.637,#fbfbda,-0.501
547,-21.49,16.91,45.14,L,Default,1,roi291.png,34.223,-22.549,#ff2700,441,-50.52,-47.68,-18.73,L,Cingulo-opercular,9,roi234.png,-25.197,-50.71,#fbfbda,-0.386
547,-21.49,16.91,45.14,L,Default,1,roi291.png,34.223,-22.549,#ff2700,442,-51.87,-49.31,36.72,L,Cingulo-opercular,9,roi093.png,-31.639,-51.64,#fbfbda,-0.444
547,-21.49,16.91,45.14,L,Default,1,roi291.png,34.223,-22.549,#ff2700,448,-49.06,-60.78,-3.92,L,Cingulo-opercular,9,roi162.png,-39.495,-48.882,#fbfbda,-0.438
547,-21.49,16.91,45.14,L,Default,1,roi291.png,34.223,-22.549,#ff2700,451,-46.28,-67.62,2.49,L,Cingulo-opercular,9,roi159.png,-46.804,-45.919,#fbfbda,-0.414
547,-21.49,16.91,45.14,L,Default,1,roi291.png,34.223,-22.549,#ff2700,471,-13.6,44.02,40.49,L,Frontal-Parietal,3,roi273.png,61.791,-15.243,#FFFB00,0.548
547,-21.49,16.91,45.14,L,Default,1,roi291.png,34.223,-22.549,#ff2700,513,-34.48,-73.22,44.52,L,Frontal-Parietal,3,roi146.png,-55.767,-33.715,#FFFB00,0.533
547,-21.49,16.91,45.14,L,Default,1,roi291.png,34.223,-22.549,#ff2700,515,-8.1,40.5,47,L,Ventral-Attention-Language,7,roi271.png,57.837,-9.627,#007d7d,0.536
547,-21.49,16.91,45.14,L,Default,1,roi291.png,34.223,-22.549,#ff2700,536,-5.48,52.33,-0.02,L,Default,1,roi194.png,73.737,-7.576,#ff2700,0.569
547,-21.49,16.91,45.14,L,Default,1,roi291.png,34.223,-22.549,#ff2700,539,-20.78,46.84,29.97,L,Default,1,roi275.png,65.36,-22.552,#ff2700,0.581
547,-21.49,16.91,45.14,L,Default,1,roi291.png,34.223,-22.549,#ff2700,543,-16.28,32.34,43.26,L,Default,1,roi272.png,49.863,-17.666,#ff2700,0.673
548,-39.94,12.41,35.63,L,Default,1,roi177.png,30.179,-40.97,#ff2700,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
548,-39.94,12.41,35.63,L,Default,1,roi177.png,30.179,-40.97,#ff2700
549,-29.63,11.57,-12.45,L,Default,1,roi121.png,33.71,-30.981,#ff2700,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
